Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H5,2018,2018,2018,6,1,0,M,508,Mozambique,MOZ,372,Ireland,IRL,384,Côte d'Ivoire,CIV,C00,All CPCs,1000,Air,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",-1,N/A,0,-1,N/A,0,,,45053,45053.74,41710.8,0
H5,2018,2018,2018,6,1,0,M,508,Mozambique,MOZ,372,Ireland,IRL,528,Netherlands,NLD,C00,All CPCs,1000,Air,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",-1,N/A,0,-1,N/A,0,,,6775,6775.65,6384.86,0
H5,2018,2018,2018,6,1,0,M,508,Mozambique,MOZ,372,Ireland,IRL,699,India,IND,C00,All CPCs,1000,Air,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",-1,N/A,0,-1,N/A,0,,,112714,112714.23,86484.4,0
H5,2018,2018,2018,6,1,0,M,508,Mozambique,MOZ,372,Ireland,IRL,710,South Africa,ZAF,C00,All CPCs,1000,Air,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",-1,N/A,0,-1,N/A,0,,,13300,13300.11,11085.19,0
H5,2018,2018,2018,6,1,0,M,508,Mozambique,MOZ,376,Israel,ISR,376,Israel,ISR,C00,All CPCs,1000,Air,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",-1,N/A,0,-1,N/A,0,,,334,334.98,291.73,0
H5,2018,2018,2018,6,1,0,M,508,Mozambique,MOZ,380,Italy,ITA,156,China,CHN,C00,All CPCs,1000,Air,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",-1,N/A,0,-1,N/A,0,,,521,521.35,249.22,0
H5,2018,2018,2018,6,1,0,M,508,Mozambique,MOZ,380,Italy,ITA,380,Italy,ITA,C00,All CPCs,1000,Air,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",-1,N/A,0,-1,N/A,0,,,53281,53281.96,46695.24,0
H5,2018,2018,2018,6,1,0,M,508,Mozambique,MOZ,380,Italy,ITA,842,USA,USA,C00,All CPCs,1000,Air,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",-1,N/A,0,-1,N/A,0,,,1135,1135.39,777.12,0
H5,2018,2018,2018,6,1,0,M,508,Mozambique,MOZ,392,Japan,JPN,384,Côte d'Ivoire,CIV,C00,All CPCs,1000,Air,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",-1,N/A,0,-1,N/A,0,,,2469,2469.13,2165.96,0
H5,2018,2018,2018,6,1,0,M,508,Mozambique,MOZ,392,Japan,JPN,392,Japan,JPN,C00,All CPCs,1000,Air,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",-1,N/A,0,-1,N/A,0,,,29653,29653.3,27128.48,0
H5,2018,2018,2018,6,1,0,M,508,Mozambique,MOZ,392,Japan,JPN,710,South Africa,ZAF,C00,All CPCs,1000,Air,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",-1,N/A,0,-1,N/A,0,,,2131,2131.75,1953.45,0
H5,2018,2018,2018,6,1,0,M,508,Mozambique,MOZ,400,Jordan,JOR,400,Jordan,JOR,C00,All CPCs,1000,Air,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",-1,N/A,0,-1,N/A,0,,,1219,1219.61,840.35,0
H5,2018,2018,2018,6,1,0,M,508,Mozambique,MOZ,404,Kenya,KEN,384,Côte d'Ivoire,CIV,C00,All CPCs,1000,Air,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",-1,N/A,0,-1,N/A,0,,,17447,17447.02,15655.9,0
H5,2018,2018,2018,6,1,0,M,508,Mozambique,MOZ,404,Kenya,KEN,404,Kenya,KEN,C00,All CPCs,1000,Air,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",-1,N/A,0,-1,N/A,0,,,3106,3106.22,2607.15,0
H5,2018,2018,2018,6,1,0,M,508,Mozambique,MOZ,408,Dem. People's Rep. of Korea,PRK,251,France,FRA,C00,All CPCs,1000,Air,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",-1,N/A,0,-1,N/A,0,,,629,629.86,434.56,0
H5,2018,2018,2018,6,1,0,M,508,Mozambique,MOZ,408,Dem. People's Rep. of Korea,PRK,408,Dem. People's Rep. of Korea,PRK,C00,All CPCs,1000,Air,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",-1,N/A,0,-1,N/A,0,,,795187,795187.15,654225.18,0
H5,2018,2018,2018,6,1,0,M,508,Mozambique,MOZ,410,Rep. of Korea,KOR,156,China,CHN,C00,All CPCs,1000,Air,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",-1,N/A,0,-1,N/A,0,,,299,299.1,247.91,0
H5,2018,2018,2018,6,1,0,M,508,Mozambique,MOZ,410,Rep. of Korea,KOR,276,Germany,DEU,C00,All CPCs,1000,Air,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",-1,N/A,0,-1,N/A,0,,,20409,20409.8,16085.14,0
H5,2018,2018,2018,6,1,0,M,508,Mozambique,MOZ,410,Rep. of Korea,KOR,384,Côte d'Ivoire,CIV,C00,All CPCs,1000,Air,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",-1,N/A,0,-1,N/A,0,,,8417,8417,6416.28,0
H5,2018,2018,2018,6,1,0,M,508,Mozambique,MOZ,410,Rep. of Korea,KOR,408,Dem. People's Rep. of Korea,PRK,C00,All CPCs,1000,Air,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",-1,N/A,0,-1,N/A,0,,,108,108.66,29.81,0
H5,2018,2018,2018,6,1,0,M,508,Mozambique,MOZ,410,Rep. of Korea,KOR,410,Rep. of Korea,KOR,C00,All CPCs,1000,Air,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",-1,N/A,0,-1,N/A,0,,,55395,55395.35,47994.68,0
H5,2018,2018,2018,6,1,0,M,508,Mozambique,MOZ,410,Rep. of Korea,KOR,699,India,IND,C00,All CPCs,1000,Air,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",-1,N/A,0,-1,N/A,0,,,2224,2224.36,1812.62,0
H5,2018,2018,2018,6,1,0,M,508,Mozambique,MOZ,458,Malaysia,MYS,251,France,FRA,C00,All CPCs,1000,Air,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",-1,N/A,0,-1,N/A,0,,,331,331.3,66.5,0
H5,2018,2018,2018,6,1,0,M,508,Mozambique,MOZ,458,Malaysia,MYS,458,Malaysia,MYS,C00,All CPCs,1000,Air,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",-1,N/A,0,-1,N/A,0,,,47152,47152.34,41664.32,0
H5,2018,2018,2018,6,1,0,M,508,Mozambique,MOZ,458,Malaysia,MYS,716,Zimbabwe,ZWE,C00,All CPCs,1000,Air,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",-1,N/A,0,-1,N/A,0,,,53,53.32,3.01,0
H5,2018,2018,2018,6,1,0,M,508,Mozambique,MOZ,458,Malaysia,MYS,757,Switzerland,CHE,C00,All CPCs,1000,Air,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",-1,N/A,0,-1,N/A,0,,,3365,3365.42,2935.87,0
H5,2018,2018,2018,6,1,0,M,508,Mozambique,MOZ,490,"Other Asia, nes",S19,490,"Other Asia, nes",S19,C00,All CPCs,1000,Air,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",-1,N/A,0,-1,N/A,0,,,8700,8700.81,7142.02,0
H5,2018,2018,2018,6,1,0,M,508,Mozambique,MOZ,528,Netherlands,NLD,528,Netherlands,NLD,C00,All CPCs,1000,Air,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",-1,N/A,0,-1,N/A,0,,,141621,141621.97,116567.98,0
H5,2018,2018,2018,6,1,0,M,508,Mozambique,MOZ,531,Curaçao,CUW,140,Central African Rep.,CAF,C00,All CPCs,1000,Air,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",-1,N/A,0,-1,N/A,0,,,3122,3122.83,1917.86,0
H5,2018,2018,2018,6,1,0,M,508,Mozambique,MOZ,531,Curaçao,CUW,531,Curaçao,CUW,C00,All CPCs,1000,Air,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",-1,N/A,0,-1,N/A,0,,,1555,1555.15,1173.39,0
H5,2018,2018,2018,6,1,0,M,508,Mozambique,MOZ,533,Aruba,ABW,372,Ireland,IRL,C00,All CPCs,1000,Air,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",-1,N/A,0,-1,N/A,0,,,42117,42117.62,37537.98,0
H5,2018,2018,2018,6,1,0,M,508,Mozambique,MOZ,566,Nigeria,NGA,566,Nigeria,NGA,C00,All CPCs,1000,Air,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",-1,N/A,0,-1,N/A,0,,,5640,5640.39,3279.25,0
H5,2018,2018,2018,6,1,0,M,508,Mozambique,MOZ,568,"Other Europe, nes",E19,276,Germany,DEU,C00,All CPCs,1000,Air,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",-1,N/A,0,-1,N/A,0,,,304,304.01,204.7,0
H5,2018,2018,2018,6,1,0,M,508,Mozambique,MOZ,579,Norway,NOR,234,Faeroe Isds,FRO,C00,All CPCs,1000,Air,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",-1,N/A,0,-1,N/A,0,,,4876,4876.35,4259.13,0
H5,2018,2018,2018,6,1,0,M,508,Mozambique,MOZ,581,United States Minor Outlying Islands,UMI,372,Ireland,IRL,C00,All CPCs,1000,Air,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",-1,N/A,0,-1,N/A,0,,,42761,42761.71,39927.96,0
H5,2018,2018,2018,6,1,0,M,508,Mozambique,MOZ,586,Pakistan,PAK,140,Central African Rep.,CAF,C00,All CPCs,1000,Air,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",-1,N/A,0,-1,N/A,0,,,23264,23264.13,20006.89,0
H5,2018,2018,2018,6,1,0,M,508,Mozambique,MOZ,586,Pakistan,PAK,586,Pakistan,PAK,C00,All CPCs,1000,Air,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",-1,N/A,0,-1,N/A,0,,,1624,1624.77,602.51,0
H5,2018,2018,2018,6,1,0,M,508,Mozambique,MOZ,586,Pakistan,PAK,620,Portugal,PRT,C00,All CPCs,1000,Air,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",-1,N/A,0,-1,N/A,0,,,32526,32526.07,30474.36,0
H5,2018,2018,2018,6,1,0,M,508,Mozambique,MOZ,620,Portugal,PRT,140,Central African Rep.,CAF,C00,All CPCs,1000,Air,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",-1,N/A,0,-1,N/A,0,,,33743,33743.84,30398.3,0
H5,2018,2018,2018,6,1,0,M,508,Mozambique,MOZ,620,Portugal,PRT,156,China,CHN,C00,All CPCs,1000,Air,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",-1,N/A,0,-1,N/A,0,,,11003,11003.67,7958.7,0
H5,2018,2018,2018,6,1,0,M,508,Mozambique,MOZ,620,Portugal,PRT,234,Faeroe Isds,FRO,C00,All CPCs,1000,Air,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",-1,N/A,0,-1,N/A,0,,,2890,2890.35,2665.91,0
H5,2018,2018,2018,6,1,0,M,508,Mozambique,MOZ,620,Portugal,PRT,324,Guinea,GIN,C00,All CPCs,1000,Air,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",-1,N/A,0,-1,N/A,0,,,2945,2945.19,2474.32,0
H5,2018,2018,2018,6,1,0,M,508,Mozambique,MOZ,620,Portugal,PRT,384,Côte d'Ivoire,CIV,C00,All CPCs,1000,Air,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",-1,N/A,0,-1,N/A,0,,,1541288,1541288.86,1465993.14,0
H5,2018,2018,2018,6,1,0,M,508,Mozambique,MOZ,620,Portugal,PRT,620,Portugal,PRT,C00,All CPCs,1000,Air,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",-1,N/A,0,-1,N/A,0,,,10308934,10308934.89,9977337.27,0
H5,2018,2018,2018,6,1,0,M,508,Mozambique,MOZ,620,Portugal,PRT,710,South Africa,ZAF,C00,All CPCs,1000,Air,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",-1,N/A,0,-1,N/A,0,,,16369,16369,14811.7,0
H5,2018,2018,2018,6,1,0,M,508,Mozambique,MOZ,634,Qatar,QAT,634,Qatar,QAT,C00,All CPCs,1000,Air,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",-1,N/A,0,-1,N/A,0,,,5164,5164.55,3222.61,0
H5,2018,2018,2018,6,1,0,M,508,Mozambique,MOZ,643,Russian Federation,RUS,643,Russian Federation,RUS,C00,All CPCs,1000,Air,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",-1,N/A,0,-1,N/A,0,,,2190,2190.14,1848.51,0
H5,2018,2018,2018,6,1,0,M,508,Mozambique,MOZ,699,India,IND,140,Central African Rep.,CAF,C00,All CPCs,1000,Air,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",-1,N/A,0,-1,N/A,0,,,18245,18245.73,14823.83,0
