Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H1,2003,2003,2003,6,1,0,X,608,Philippines,PHL,702,Singapore,SGP,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,6871,-1,N/A,,10,,3200,,3200,2
H1,2003,2003,2003,6,1,0,X,608,Philippines,PHL,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,215,-1,N/A,,6,,100,,100,2
H1,2004,2004,2004,6,1,0,M,608,Philippines,PHL,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,16074896,-1,N/A,,25423464,,9231446,9231446,,2
H1,2004,2004,2004,6,1,0,M,608,Philippines,PHL,36,Australia,AUS,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,3889287,-1,N/A,,5970918,,2233529,2233529,,2
H1,2004,2004,2004,6,1,0,M,608,Philippines,PHL,76,Brazil,BRA,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,1293429,-1,N/A,,1617066,,742787,742787,,2
H1,2004,2004,2004,6,1,0,M,608,Philippines,PHL,156,China,CHN,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,2566008,-1,N/A,,2688000,,1473600,1473600,,2
H1,2004,2004,2004,6,1,0,M,608,Philippines,PHL,276,Germany,DEU,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,81778,-1,N/A,,20397,,46963,46963,,2
H1,2004,2004,2004,6,1,0,M,608,Philippines,PHL,360,Indonesia,IDN,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,823439,-1,N/A,,8099971,,472882,472882,,2
H1,2004,2004,2004,6,1,0,M,608,Philippines,PHL,392,Japan,JPN,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,13070,-1,N/A,,66,,7506,7506,,2
H1,2004,2004,2004,6,1,0,M,608,Philippines,PHL,458,Malaysia,MYS,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,4214,-1,N/A,,280,,2420,2420,,2
H1,2004,2004,2004,6,1,0,M,608,Philippines,PHL,528,Netherlands,NLD,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,109526,-1,N/A,,22787,,62898,62898,,2
H1,2004,2004,2004,6,1,0,M,608,Philippines,PHL,558,Nicaragua,NIC,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,2225918,-1,N/A,,411687,,1278294,1278294,,2
H1,2004,2004,2004,6,1,0,M,608,Philippines,PHL,699,India,IND,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,925076,-1,N/A,,1014045,,531250,531250,,2
H1,2004,2004,2004,6,1,0,M,608,Philippines,PHL,702,Singapore,SGP,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,6270,-1,N/A,,28750,,3601,3601,,2
H1,2004,2004,2004,6,1,0,M,608,Philippines,PHL,710,South Africa,ZAF,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,1085554,-1,N/A,,1022440,,623409,623409,,2
H1,2004,2004,2004,6,1,0,M,608,Philippines,PHL,764,Thailand,THA,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,2886469,-1,N/A,,4499146,,1657633,1657633,,2
H1,2004,2004,2004,6,1,0,M,608,Philippines,PHL,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,164858,-1,N/A,,27911,,94674,94674,,2
H1,2005,2005,2005,6,1,0,M,608,Philippines,PHL,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,23298339,-1,N/A,,21208948,,13379704,13379704,,2
H1,2005,2005,2005,6,1,0,M,608,Philippines,PHL,36,Australia,AUS,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,2992181,-1,N/A,,5036634,,1718341,1718341,,2
H1,2005,2005,2005,6,1,0,M,608,Philippines,PHL,76,Brazil,BRA,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,2744252,-1,N/A,,3277960,,1575961,1575961,,2
H1,2005,2005,2005,6,1,0,M,608,Philippines,PHL,251,France,FRA,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,548975,-1,N/A,,22077,,315264,315264,,2
H1,2005,2005,2005,6,1,0,M,608,Philippines,PHL,276,Germany,DEU,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,61159,-1,N/A,,14318,,35122,35122,,2
H1,2005,2005,2005,6,1,0,M,608,Philippines,PHL,360,Indonesia,IDN,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,542203,-1,N/A,,805080,,311375,311375,,2
H1,2005,2005,2005,6,1,0,M,608,Philippines,PHL,392,Japan,JPN,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,32335,-1,N/A,,19390,,18569,18569,,2
H1,2005,2005,2005,6,1,0,M,608,Philippines,PHL,458,Malaysia,MYS,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,46070,-1,N/A,,10626,,26457,26457,,2
H1,2005,2005,2005,6,1,0,M,608,Philippines,PHL,528,Netherlands,NLD,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,74596,-1,N/A,,20140,,42839,42839,,2
H1,2005,2005,2005,6,1,0,M,608,Philippines,PHL,558,Nicaragua,NIC,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,3938246,-1,N/A,,718918,,2261645,2261645,,2
H1,2005,2005,2005,6,1,0,M,608,Philippines,PHL,586,Pakistan,PAK,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,1381544,-1,N/A,,1679269,,793389,793389,,2
H1,2005,2005,2005,6,1,0,M,608,Philippines,PHL,702,Singapore,SGP,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,2697,-1,N/A,,58,,1549,1549,,2
H1,2005,2005,2005,6,1,0,M,608,Philippines,PHL,704,Viet Nam,VNM,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,57848,-1,N/A,,37708,,33221,33221,,2
H1,2005,2005,2005,6,1,0,M,608,Philippines,PHL,710,South Africa,ZAF,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,9364626,-1,N/A,,7674063,,5377891,5377891,,2
H1,2005,2005,2005,6,1,0,M,608,Philippines,PHL,764,Thailand,THA,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,1181487,-1,N/A,,1670758,,678501,678501,,2
H1,2005,2005,2005,6,1,0,M,608,Philippines,PHL,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,330119,-1,N/A,,221949,,189580,189580,,2
H1,2006,2006,2006,6,1,0,M,608,Philippines,PHL,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,9593113,-1,N/A,,9874530,,5509106,5509106,,2
H1,2006,2006,2006,6,1,0,M,608,Philippines,PHL,36,Australia,AUS,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,4101911,-1,N/A,,5131185,,2355634,2355634,,2
H1,2006,2006,2006,6,1,0,M,608,Philippines,PHL,156,China,CHN,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,13680,-1,N/A,,90720,,7856,7856,,2
H1,2006,2006,2006,6,1,0,M,608,Philippines,PHL,276,Germany,DEU,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,24222,-1,N/A,,6054,,13910,13910,,2
H1,2006,2006,2006,6,1,0,M,608,Philippines,PHL,392,Japan,JPN,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,6297,-1,N/A,,511,,3616,3616,,2
H1,2006,2006,2006,6,1,0,M,608,Philippines,PHL,410,Rep. of Korea,KOR,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,69789,-1,N/A,,42701,,40078,40078,,2
H1,2006,2006,2006,6,1,0,M,608,Philippines,PHL,458,Malaysia,MYS,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,51970,-1,N/A,,11176,,29845,29845,,2
H1,2006,2006,2006,6,1,0,M,608,Philippines,PHL,490,"Other Asia, nes",S19,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,672,-1,N/A,,7,,386,386,,2
H1,2006,2006,2006,6,1,0,M,608,Philippines,PHL,528,Netherlands,NLD,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,32051,-1,N/A,,7204,,18406,18406,,2
H1,2006,2006,2006,6,1,0,M,608,Philippines,PHL,586,Pakistan,PAK,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,1527945,-1,N/A,,1872003,,877464,877464,,2
H1,2006,2006,2006,6,1,0,M,608,Philippines,PHL,710,South Africa,ZAF,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,3555295,-1,N/A,,2562109,,2041725,2041725,,2
H1,2006,2006,2006,6,1,0,M,608,Philippines,PHL,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,209282,-1,N/A,,150860,,120186,120186,,2
H1,2006,2006,2006,6,1,0,X,608,Philippines,PHL,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,3669,-1,N/A,,7250,,1898,,1898,2
H1,2006,2006,2006,6,1,0,X,608,Philippines,PHL,490,"Other Asia, nes",S19,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,1233,-1,N/A,,1,,638,,638,2
H1,2006,2006,2006,6,1,0,X,608,Philippines,PHL,764,Thailand,THA,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,2436,-1,N/A,,7249,,1260,,1260,2
H2,2007,2007,2007,6,1,0,M,608,Philippines,PHL,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,2940321,-1,N/A,,2553594,,2106619,2106619,,2
H2,2007,2007,2007,6,1,0,M,608,Philippines,PHL,36,Australia,AUS,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,449,-1,N/A,,124,,322,322,,2
H2,2007,2007,2007,6,1,0,M,608,Philippines,PHL,156,China,CHN,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,606477,-1,N/A,,705600,,434516,434516,,2
H2,2007,2007,2007,6,1,0,M,608,Philippines,PHL,276,Germany,DEU,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,4190,-1,N/A,,886,,3002,3002,,2
H2,2007,2007,2007,6,1,0,M,608,Philippines,PHL,392,Japan,JPN,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,1972,-1,N/A,,155,,1413,1413,,2
H2,2007,2007,2007,6,1,0,M,608,Philippines,PHL,410,Rep. of Korea,KOR,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,112974,-1,N/A,,72889,,80941,80941,,2
H2,2007,2007,2007,6,1,0,M,608,Philippines,PHL,528,Netherlands,NLD,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,88294,-1,N/A,,17279,,63259,63259,,2
H2,2007,2007,2007,6,1,0,M,608,Philippines,PHL,586,Pakistan,PAK,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,853848,-1,N/A,,850207,,611747,611747,,2
H2,2007,2007,2007,6,1,0,M,608,Philippines,PHL,704,Viet Nam,VNM,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,29247,-1,N/A,,19187,,20954,20954,,2
H2,2007,2007,2007,6,1,0,M,608,Philippines,PHL,710,South Africa,ZAF,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,747010,-1,N/A,,668555,,535202,535202,,2
H2,2007,2007,2007,6,1,0,M,608,Philippines,PHL,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,495860,-1,N/A,,218712,,355263,355263,,2
H2,2008,2008,2008,6,1,0,M,608,Philippines,PHL,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,24595513,-1,N/A,,22334390,,18965544,18965544,,2
H2,2008,2008,2008,6,1,0,M,608,Philippines,PHL,36,Australia,AUS,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,11276,-1,N/A,,4493,,8695,8695,,2
H2,2008,2008,2008,6,1,0,M,608,Philippines,PHL,76,Brazil,BRA,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,1959889,-1,N/A,,425700,,1511266,1511266,,2
H2,2008,2008,2008,6,1,0,M,608,Philippines,PHL,156,China,CHN,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,3089751,-1,N/A,,3179682,,2382500,2382500,,2
H2,2008,2008,2008,6,1,0,M,608,Philippines,PHL,276,Germany,DEU,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,8004,-1,N/A,,1334,,6172,6172,,2
H2,2008,2008,2008,6,1,0,M,608,Philippines,PHL,360,Indonesia,IDN,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,389087,-1,N/A,,405910,,300024,300024,,2
H2,2008,2008,2008,6,1,0,M,608,Philippines,PHL,380,Italy,ITA,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,24150,-1,N/A,,23124,,18622,18622,,2
H2,2008,2008,2008,6,1,0,M,608,Philippines,PHL,392,Japan,JPN,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,11028,-1,N/A,,1278,,8504,8504,,2
H2,2008,2008,2008,6,1,0,M,608,Philippines,PHL,410,Rep. of Korea,KOR,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,192258,-1,N/A,,73802,,148250,148250,,2
H2,2008,2008,2008,6,1,0,M,608,Philippines,PHL,586,Pakistan,PAK,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,9028284,-1,N/A,,9366280,,6961689,6961689,,2
H2,2008,2008,2008,6,1,0,M,608,Philippines,PHL,704,Viet Nam,VNM,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,1366595,-1,N/A,,1278098,,1053778,1053778,,2
H2,2008,2008,2008,6,1,0,M,608,Philippines,PHL,710,South Africa,ZAF,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,4199782,-1,N/A,,3619789,,3238442,3238442,,2
H2,2008,2008,2008,6,1,0,M,608,Philippines,PHL,764,Thailand,THA,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,3353693,-1,N/A,,3364840,,2586025,2586025,,2
H2,2008,2008,2008,6,1,0,M,608,Philippines,PHL,804,Ukraine,UKR,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,188592,-1,N/A,,163510,,145423,145423,,2
H2,2008,2008,2008,6,1,0,M,608,Philippines,PHL,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,773124,-1,N/A,,426550,,596154,596154,,2
H2,2009,2009,2009,6,1,0,M,608,Philippines,PHL,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,36006465,-1,N/A,,42110151,,30890760,30890760,,2
H2,2009,2009,2009,6,1,0,M,608,Philippines,PHL,156,China,CHN,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,1134466,-1,N/A,,1276800,,973284,973284,,2
H2,2009,2009,2009,6,1,0,M,608,Philippines,PHL,360,Indonesia,IDN,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,1235813,-1,N/A,,1581780,,1060232,1060232,,2
H2,2009,2009,2009,6,1,0,M,608,Philippines,PHL,410,Rep. of Korea,KOR,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,5591879,-1,N/A,,9029785,,4797399,4797399,,2
H2,2009,2009,2009,6,1,0,M,608,Philippines,PHL,458,Malaysia,MYS,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,28343,-1,N/A,,9000,,24316,24316,,2
H2,2009,2009,2009,6,1,0,M,608,Philippines,PHL,586,Pakistan,PAK,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,17225335,-1,N/A,,18867564,,14778004,14778004,,2
H2,2009,2009,2009,6,1,0,M,608,Philippines,PHL,702,Singapore,SGP,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,4038,-1,N/A,,934,,3464,3464,,2
H2,2009,2009,2009,6,1,0,M,608,Philippines,PHL,710,South Africa,ZAF,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,4219473,-1,N/A,,4201584,,3619981,3619981,,2
H2,2009,2009,2009,6,1,0,M,608,Philippines,PHL,757,Switzerland,CHE,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,282,-1,N/A,,136,,242,242,,2
H2,2009,2009,2009,6,1,0,M,608,Philippines,PHL,764,Thailand,THA,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,5961064,-1,N/A,,6412911,,5114132,5114132,,2
H2,2009,2009,2009,6,1,0,M,608,Philippines,PHL,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,605773,-1,N/A,,729657,,519706,519706,,2
H2,2010,2010,2010,6,1,0,M,608,Philippines,PHL,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,92184357,-1,N/A,,83448372,,70369495,70369495,,2
H2,2010,2010,2010,6,1,0,M,608,Philippines,PHL,76,Brazil,BRA,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,746560,-1,N/A,,2427164,,569891,569891,,2
H2,2010,2010,2010,6,1,0,M,608,Philippines,PHL,156,China,CHN,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,3608679,-1,N/A,,3918640,,2754707,2754707,,2
H2,2010,2010,2010,6,1,0,M,608,Philippines,PHL,360,Indonesia,IDN,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,2252633,-1,N/A,,1817690,,1719561,1719561,,2
H2,2010,2010,2010,6,1,0,M,608,Philippines,PHL,392,Japan,JPN,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,1439770,-1,N/A,,2340440,,1099057,1099057,,2
H2,2010,2010,2010,6,1,0,M,608,Philippines,PHL,410,Rep. of Korea,KOR,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,3039816,-1,N/A,,4780150,,2320462,2320462,,2
H2,2010,2010,2010,6,1,0,M,608,Philippines,PHL,458,Malaysia,MYS,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,32987,-1,N/A,,9000,,25181,25181,,2
H2,2010,2010,2010,6,1,0,M,608,Philippines,PHL,528,Netherlands,NLD,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,28421,-1,N/A,,8021,,21695,21695,,2
H2,2010,2010,2010,6,1,0,M,608,Philippines,PHL,586,Pakistan,PAK,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,52992229,-1,N/A,,42044633,,40451943,40451943,,2
