Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H2,2004,2004,2004,6,1,0,X,504,Morocco,MAR,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,8,kg,3585625,-1,N/A,,3585625,,1835331,,1835331,0
H2,2004,2004,2004,6,1,0,X,504,Morocco,MAR,788,Tunisia,TUN,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,8,kg,3585625,-1,N/A,,3585625,,1835331,,1835331,0
H2,2005,2005,2005,6,1,0,X,504,Morocco,MAR,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,3254631,-1,N/A,,2417668,,1683422,,1683422,2
H2,2005,2005,2005,6,1,0,X,504,Morocco,MAR,788,Tunisia,TUN,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,3254631,-1,N/A,,2417668,,1683422,,1683422,2
H2,2005,2005,2005,6,1,0,M,504,Morocco,MAR,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,85742,-1,N/A,,10625,,49240,49240,,2
H2,2005,2005,2005,6,1,0,M,504,Morocco,MAR,56,Belgium,BEL,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,588,-1,N/A,,22,,338,338,,2
H2,2005,2005,2005,6,1,0,M,504,Morocco,MAR,251,France,FRA,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,19261,-1,N/A,,3857,,11061,11061,,2
H2,2005,2005,2005,6,1,0,M,504,Morocco,MAR,276,Germany,DEU,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,38236,-1,N/A,,4374,,21958,21958,,2
H2,2005,2005,2005,6,1,0,M,504,Morocco,MAR,380,Italy,ITA,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,12709,-1,N/A,,638,,7298,7298,,2
H2,2005,2005,2005,6,1,0,M,504,Morocco,MAR,528,Netherlands,NLD,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,154,-1,N/A,,1,,88,88,,2
H2,2005,2005,2005,6,1,0,M,504,Morocco,MAR,724,Spain,ESP,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,5874,-1,N/A,,1006,,3374,3374,,2
H2,2005,2005,2005,6,1,0,M,504,Morocco,MAR,826,United Kingdom,GBR,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,8920,-1,N/A,,727,,5122,5122,,2
H2,2006,2006,2006,6,1,0,X,504,Morocco,MAR,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,3254550,-1,N/A,,2479898,,1683380,,1683380,2
H2,2006,2006,2006,6,1,0,X,504,Morocco,MAR,478,Mauritania,MRT,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,13639,-1,N/A,,4536,,7055,,7055,2
H2,2006,2006,2006,6,1,0,X,504,Morocco,MAR,788,Tunisia,TUN,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,3240911,-1,N/A,,2475362,,1676325,,1676325,2
H2,2006,2006,2006,6,1,0,M,504,Morocco,MAR,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,100149,-1,N/A,,18266,,57513,57513,,2
H2,2006,2006,2006,6,1,0,M,504,Morocco,MAR,56,Belgium,BEL,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,8148,-1,N/A,,826,,4679,4679,,2
H2,2006,2006,2006,6,1,0,M,504,Morocco,MAR,251,France,FRA,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,59371,-1,N/A,,13614,,34095,34095,,2
H2,2006,2006,2006,6,1,0,M,504,Morocco,MAR,276,Germany,DEU,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,25108,-1,N/A,,2829,,14419,14419,,2
H2,2006,2006,2006,6,1,0,M,504,Morocco,MAR,724,Spain,ESP,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,7523,-1,N/A,,997,,4320,4320,,2
H2,2007,2007,2007,6,1,0,X,504,Morocco,MAR,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,5850118,-1,N/A,,3865213,,2983138,,2983138,2
H2,2007,2007,2007,6,1,0,X,504,Morocco,MAR,251,France,FRA,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,26,-1,N/A,,1,,13,,13,2
H2,2007,2007,2007,6,1,0,X,504,Morocco,MAR,788,Tunisia,TUN,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,5850091,-1,N/A,,3865212,,2983124,,2983124,2
H2,2007,2007,2007,6,1,0,M,504,Morocco,MAR,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,218462,-1,N/A,,90650,,156519,156519,,2
H2,2007,2007,2007,6,1,0,M,504,Morocco,MAR,56,Belgium,BEL,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,609,-1,N/A,,189,,436,436,,2
H2,2007,2007,2007,6,1,0,M,504,Morocco,MAR,251,France,FRA,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,194412,-1,N/A,,87473,,139288,139288,,2
H2,2007,2007,2007,6,1,0,M,504,Morocco,MAR,276,Germany,DEU,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,17987,-1,N/A,,2385,,12887,12887,,2
H2,2007,2007,2007,6,1,0,M,504,Morocco,MAR,724,Spain,ESP,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,5454,-1,N/A,,603,,3908,3908,,2
H2,2008,2008,2008,6,1,0,X,504,Morocco,MAR,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,2773436,-1,N/A,,2773436,,2111461,,2111461,0
H2,2008,2008,2008,6,1,0,X,504,Morocco,MAR,788,Tunisia,TUN,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,2773436,-1,N/A,,2773436,,2111461,,2111461,0
H2,2008,2008,2008,6,1,0,M,504,Morocco,MAR,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,81252,-1,N/A,,81245,,160872,160872,,0
H2,2008,2008,2008,6,1,0,M,504,Morocco,MAR,56,Belgium,BEL,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,125,-1,N/A,,125,,711,711,,0
H2,2008,2008,2008,6,1,0,M,504,Morocco,MAR,251,France,FRA,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,73408,-1,N/A,,73403,,117293,117293,,0
H2,2008,2008,2008,6,1,0,M,504,Morocco,MAR,276,Germany,DEU,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,4766,-1,N/A,,4764,,27354,27354,,0
H2,2008,2008,2008,6,1,0,M,504,Morocco,MAR,724,Spain,ESP,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,2953,-1,N/A,,2953,,15514,15514,,0
H2,2009,2009,2009,6,1,0,X,504,Morocco,MAR,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,1447780,-1,N/A,,1374718,,1197758,,1197758,2
H2,2009,2009,2009,6,1,0,X,504,Morocco,MAR,788,Tunisia,TUN,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,1447780,-1,N/A,,1374718,,1197758,,1197758,2
H2,2009,2009,2009,6,1,0,M,504,Morocco,MAR,56,Belgium,BEL,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,15189,-1,N/A,,2730,,13031,13031,,2
H2,2009,2009,2009,6,1,0,M,504,Morocco,MAR,251,France,FRA,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,258808,-1,N/A,,136318,,222037,222037,,2
H2,2009,2009,2009,6,1,0,M,504,Morocco,MAR,276,Germany,DEU,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,27788,-1,N/A,,3783,,23840,23840,,2
H2,2009,2009,2009,6,1,0,M,504,Morocco,MAR,380,Italy,ITA,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,35601,-1,N/A,,14900,,30543,30543,,2
H2,2009,2009,2009,6,1,0,M,504,Morocco,MAR,600,Paraguay,PRY,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,21806,-1,N/A,,10414,,18707,18707,,2
H2,2009,2009,2009,6,1,0,M,504,Morocco,MAR,724,Spain,ESP,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,14992,-1,N/A,,3964,,12862,12862,,2
H2,2009,2009,2009,6,1,0,M,504,Morocco,MAR,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,374245,-1,N/A,,172138,,321073,321073,,6
H2,2009,2009,2009,6,1,0,M,504,Morocco,MAR,826,United Kingdom,GBR,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,62,-1,N/A,,29,,53,53,,6
H2,2010,2010,2010,6,1,0,M,504,Morocco,MAR,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,317526,-1,N/A,,166421,,242385,242385,,2
H2,2010,2010,2010,6,1,0,M,504,Morocco,MAR,56,Belgium,BEL,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,60769,-1,N/A,,31641,,46388,46388,,2
H2,2010,2010,2010,6,1,0,M,504,Morocco,MAR,246,Finland,FIN,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,98,-1,N/A,,1,,75,75,,2
H2,2010,2010,2010,6,1,0,M,504,Morocco,MAR,251,France,FRA,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,236609,-1,N/A,,132339,,180617,180617,,2
H2,2010,2010,2010,6,1,0,M,504,Morocco,MAR,276,Germany,DEU,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,6140,-1,N/A,,637,,4687,4687,,2
H2,2010,2010,2010,6,1,0,M,504,Morocco,MAR,348,Hungary,HUN,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,98,-1,N/A,,1,,75,75,,2
H2,2010,2010,2010,6,1,0,M,504,Morocco,MAR,724,Spain,ESP,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,13616,-1,N/A,,1800,,10394,10394,,2
H2,2010,2010,2010,6,1,0,M,504,Morocco,MAR,826,United Kingdom,GBR,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,98,-1,N/A,,1,,75,75,,2
H2,2010,2010,2010,6,1,0,M,504,Morocco,MAR,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,98,-1,N/A,,1,,75,75,,2
H2,2011,2011,2011,6,1,0,X,504,Morocco,MAR,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,5334953,-1,N/A,,3983828,,4339773,,4339773,2
H2,2011,2011,2011,6,1,0,X,504,Morocco,MAR,788,Tunisia,TUN,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,5334953,-1,N/A,,3983828,,4339773,,4339773,2
H2,2011,2011,2011,6,1,0,M,504,Morocco,MAR,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,246092,-1,N/A,,102717,,198633,198633,,2
H2,2011,2011,2011,6,1,0,M,504,Morocco,MAR,56,Belgium,BEL,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,10054,-1,N/A,,1505,,8115,8115,,2
H2,2011,2011,2011,6,1,0,M,504,Morocco,MAR,251,France,FRA,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,179646,-1,N/A,,95005,,145001,145001,,2
H2,2011,2011,2011,6,1,0,M,504,Morocco,MAR,276,Germany,DEU,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,36267,-1,N/A,,3955,,29273,29273,,2
H2,2011,2011,2011,6,1,0,M,504,Morocco,MAR,724,Spain,ESP,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,17774,-1,N/A,,1962,,14346,14346,,2
H2,2011,2011,2011,6,1,0,M,504,Morocco,MAR,826,United Kingdom,GBR,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,2351,-1,N/A,,290,,1898,1898,,2
H2,2012,2012,2012,6,1,0,X,504,Morocco,MAR,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,1461710,-1,N/A,,1435745,,1381247,,1381247,2
H2,2012,2012,2012,6,1,0,X,504,Morocco,MAR,788,Tunisia,TUN,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,1461710,-1,N/A,,1435745,,1381247,,1381247,2
H2,2012,2012,2012,6,1,0,M,504,Morocco,MAR,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,608552,-1,N/A,,343858,,579938,579938,,2
H2,2012,2012,2012,6,1,0,M,504,Morocco,MAR,56,Belgium,BEL,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,4562,-1,N/A,,731,,4348,4348,,2
H2,2012,2012,2012,6,1,0,M,504,Morocco,MAR,251,France,FRA,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,569966,-1,N/A,,338322,,543167,543167,,2
H2,2012,2012,2012,6,1,0,M,504,Morocco,MAR,276,Germany,DEU,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,19757,-1,N/A,,2580,,18828,18828,,2
H2,2012,2012,2012,6,1,0,M,504,Morocco,MAR,724,Spain,ESP,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,14266,-1,N/A,,2226,,13595,13595,,2
H2,2013,2013,2013,6,1,0,X,504,Morocco,MAR,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,23982,-1,N/A,,20250,,21770,,21770,2
H2,2013,2013,2013,6,1,0,X,504,Morocco,MAR,620,Portugal,PRT,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,23982,-1,N/A,,20250,,21770,,21770,2
H2,2013,2013,2013,6,1,0,M,504,Morocco,MAR,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,788714,-1,N/A,,415895,,770869,770869,,2
H2,2013,2013,2013,6,1,0,M,504,Morocco,MAR,56,Belgium,BEL,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,7750,-1,N/A,,1320,,7575,7575,,2
H2,2013,2013,2013,6,1,0,M,504,Morocco,MAR,251,France,FRA,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,736934,-1,N/A,,404719,,720261,720261,,2
H2,2013,2013,2013,6,1,0,M,504,Morocco,MAR,276,Germany,DEU,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,20100,-1,N/A,,2657,,19645,19645,,2
H2,2013,2013,2013,6,1,0,M,504,Morocco,MAR,724,Spain,ESP,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,2211,-1,N/A,,406,,2161,2161,,2
H2,2013,2013,2013,6,1,0,M,504,Morocco,MAR,826,United Kingdom,GBR,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,21568,-1,N/A,,6778,,21080,21080,,2
H2,2013,2013,2013,6,1,0,M,504,Morocco,MAR,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,150,-1,N/A,,15,,147,147,,2
H2,2014,2014,2014,6,1,0,M,504,Morocco,MAR,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,615060,-1,N/A,,301246,,571893,571893,,2
H2,2014,2014,2014,6,1,0,M,504,Morocco,MAR,56,Belgium,BEL,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,4116,-1,N/A,,920,,3827,3827,,2
H2,2014,2014,2014,6,1,0,M,504,Morocco,MAR,251,France,FRA,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,592501,-1,N/A,,297220,,550916,550916,,2
H2,2014,2014,2014,6,1,0,M,504,Morocco,MAR,276,Germany,DEU,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,16591,-1,N/A,,2899,,15426,15426,,2
H2,2014,2014,2014,6,1,0,M,504,Morocco,MAR,724,Spain,ESP,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,894,-1,N/A,,200,,832,832,,2
H2,2014,2014,2014,6,1,0,M,504,Morocco,MAR,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,959,-1,N/A,,8,,891,891,,2
H4,2015,2015,2015,6,1,0,X,504,Morocco,MAR,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,18003,7,l,18003,1492920,,1199862,,1199862.492,0
H4,2015,2015,2015,6,1,0,X,504,Morocco,MAR,788,Tunisia,TUN,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,18003,7,l,18003,1492920,,1199862,,1199862.492,0
H4,2015,2015,2015,6,1,0,X,504,Morocco,MAR,0,World,W00,0,World,W00,C03,Outright exportation,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,18003,7,l,18003,1492920,,1199862,,1199862.492,0
H4,2015,2015,2015,6,1,0,X,504,Morocco,MAR,788,Tunisia,TUN,0,World,W00,C03,Outright exportation,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,18003,7,l,18003,1492920,,1199862,,1199862.492,0
H4,2015,2015,2015,6,1,0,MIP,504,Morocco,MAR,251,France,FRA,0,World,W00,C06,Inward processing,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,143309,7,l,143309,135713,,200973,200973.185,,0
H4,2015,2015,2015,6,1,0,MIP,504,Morocco,MAR,251,France,FRA,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,143309,7,l,143309,135713,,200973,200973.185,,0
H4,2015,2015,2015,6,1,0,MIP,504,Morocco,MAR,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,143309,7,l,143309,135713,,200973,200973.185,,0
H4,2015,2015,2015,6,1,0,MIP,504,Morocco,MAR,0,World,W00,0,World,W00,C06,Inward processing,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,143309,7,l,143309,135713,,200973,200973.185,,0
H4,2015,2015,2015,6,1,0,M,504,Morocco,MAR,56,Belgium,BEL,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,834,7,l,834,834,,3909,3909.3,,0
H4,2015,2015,2015,6,1,0,M,504,Morocco,MAR,276,Germany,DEU,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,2722,7,l,2722,2704,,17092,17092.287,,0
H4,2015,2015,2015,6,1,0,M,504,Morocco,MAR,724,Spain,ESP,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,2258,7,l,2258,1995,,14058,14058.825,,0
H4,2015,2015,2015,6,1,0,M,504,Morocco,MAR,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,12,7,l,12,8,,130,130.464,,0
H4,2015,2015,2015,6,1,0,M,504,Morocco,MAR,56,Belgium,BEL,0,World,W00,C01,Clearance for home use,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,834,7,l,834,834,,3909,3909.3,,0
H4,2015,2015,2015,6,1,0,M,504,Morocco,MAR,251,France,FRA,0,World,W00,C01,Clearance for home use,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,13030,7,l,13030,12235,,39495,39495.667,,0
