Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H2,2008,2008,2008,6,1,0,M,634,Qatar,QAT,699,India,IND,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,574,-1,N/A,,574,,5381,5381,,0
H2,2008,2008,2008,6,1,0,M,634,Qatar,QAT,702,Singapore,SGP,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,130,-1,N/A,,130,,37307,37307,,0
H2,2008,2008,2008,6,1,0,M,634,Qatar,QAT,710,South Africa,ZAF,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,4,-1,N/A,,4,,3202,3202,,0
H2,2008,2008,2008,6,1,0,M,634,Qatar,QAT,724,Spain,ESP,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,128,-1,N/A,,128,,44621,44621,,0
H2,2008,2008,2008,6,1,0,M,634,Qatar,QAT,752,Sweden,SWE,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,164,-1,N/A,,164,,99437,99437,,0
H2,2008,2008,2008,6,1,0,M,634,Qatar,QAT,757,Switzerland,CHE,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,3536,-1,N/A,,3536,,111795,111795,,0
H2,2008,2008,2008,6,1,0,M,634,Qatar,QAT,784,United Arab Emirates,ARE,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,68,-1,N/A,,68,,10956,10956,,0
H2,2008,2008,2008,6,1,0,M,634,Qatar,QAT,826,United Kingdom,GBR,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,13457,-1,N/A,,13457,,2349563,2349563,,0
H2,2008,2008,2008,6,1,0,M,634,Qatar,QAT,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,52882,-1,N/A,,52882,,5719972,5719972,,0
H2,2008,2008,2008,6,1,0,RX,634,Qatar,QAT,48,Bahrain,BHR,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,210,-1,N/A,,210,,5414,,,0
H2,2008,2008,2008,6,1,0,RX,634,Qatar,QAT,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,2202,-1,N/A,,2202,,17545,,,0
H2,2008,2008,2008,6,1,0,RX,634,Qatar,QAT,528,Netherlands,NLD,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,13,-1,N/A,,13,,8636,,,0
H2,2008,2008,2008,6,1,0,RX,634,Qatar,QAT,784,United Arab Emirates,ARE,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,1979,-1,N/A,,1979,,3494,,,0
H2,2008,2008,2008,6,1,0,X,634,Qatar,QAT,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,2202,-1,N/A,,2202,,17545,,17545,0
H2,2008,2008,2008,6,1,0,X,634,Qatar,QAT,48,Bahrain,BHR,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,210,-1,N/A,,210,,5414,,5414,0
H2,2008,2008,2008,6,1,0,X,634,Qatar,QAT,528,Netherlands,NLD,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,13,-1,N/A,,13,,8636,,8636,0
H2,2008,2008,2008,6,1,0,X,634,Qatar,QAT,784,United Arab Emirates,ARE,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,1979,-1,N/A,,1979,,3494,,3494,0
H3,2009,2009,2009,6,1,0,RX,634,Qatar,QAT,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,642,-1,N/A,,642,,55676,,,6
H3,2009,2009,2009,6,1,0,RX,634,Qatar,QAT,251,France,FRA,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,364,-1,N/A,,364,,31588,,,6
H3,2009,2009,2009,6,1,0,RX,634,Qatar,QAT,826,United Kingdom,GBR,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,278,-1,N/A,,278,,24088,,,6
H3,2009,2009,2009,6,1,0,X,634,Qatar,QAT,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,642,-1,N/A,,642,,55676,,55676,6
H3,2009,2009,2009,6,1,0,X,634,Qatar,QAT,251,France,FRA,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,364,-1,N/A,,364,,31588,,31588,6
H3,2009,2009,2009,6,1,0,X,634,Qatar,QAT,826,United Kingdom,GBR,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,278,-1,N/A,,278,,24088,,24088,6
H2,2010,2010,2010,6,1,0,X,634,Qatar,QAT,276,Germany,DEU,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,50,-1,N/A,,50,,1471,,1471,0
H2,2010,2010,2010,6,1,0,X,634,Qatar,QAT,784,United Arab Emirates,ARE,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,36,-1,N/A,,36,,7463,,7463,0
H2,2010,2010,2010,6,1,0,X,634,Qatar,QAT,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,86,-1,N/A,,86,,8934,,8934,0
H2,2010,2010,2010,6,1,0,RX,634,Qatar,QAT,276,Germany,DEU,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,50,-1,N/A,,50,,1471,,,0
H2,2010,2010,2010,6,1,0,RX,634,Qatar,QAT,784,United Arab Emirates,ARE,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,36,-1,N/A,,36,,7463,,,0
H2,2010,2010,2010,6,1,0,RX,634,Qatar,QAT,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,86,-1,N/A,,86,,8934,,,0
H2,2010,2010,2010,6,1,0,M,634,Qatar,QAT,442,Luxembourg,LUX,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,123,-1,N/A,,123,,159591,159591,,0
H2,2010,2010,2010,6,1,0,M,634,Qatar,QAT,804,Ukraine,UKR,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,47,-1,N/A,,47,,28407,28407,,0
H2,2010,2010,2010,6,1,0,M,634,Qatar,QAT,554,New Zealand,NZL,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,16,-1,N/A,,16,,9240,9240,,0
H2,2010,2010,2010,6,1,0,M,634,Qatar,QAT,372,Ireland,IRL,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,29420,-1,N/A,,29420,,1122797,1122797,,0
H2,2010,2010,2010,6,1,0,M,634,Qatar,QAT,348,Hungary,HUN,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,62,-1,N/A,,62,,707,707,,0
H2,2010,2010,2010,6,1,0,M,634,Qatar,QAT,246,Finland,FIN,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,380,-1,N/A,,380,,258754,258754,,0
H2,2010,2010,2010,6,1,0,M,634,Qatar,QAT,620,Portugal,PRT,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,47,-1,N/A,,47,,535,535,,0
H2,2010,2010,2010,6,1,0,M,634,Qatar,QAT,579,Norway,NOR,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,51,-1,N/A,,51,,11904,11904,,0
H2,2010,2010,2010,6,1,0,M,634,Qatar,QAT,364,Iran,IRN,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,2800,-1,N/A,,2800,,13514,13514,,0
H2,2010,2010,2010,6,1,0,M,634,Qatar,QAT,208,Denmark,DNK,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,894,-1,N/A,,894,,333964,333964,,0
H2,2010,2010,2010,6,1,0,M,634,Qatar,QAT,400,Jordan,JOR,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,450,-1,N/A,,450,,22354,22354,,0
H2,2010,2010,2010,6,1,0,M,634,Qatar,QAT,40,Austria,AUT,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,1028,-1,N/A,,1028,,47899,47899,,0
H2,2010,2010,2010,6,1,0,M,634,Qatar,QAT,512,Oman,OMN,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,8,-1,N/A,,8,,501,501,,0
H2,2010,2010,2010,6,1,0,M,634,Qatar,QAT,702,Singapore,SGP,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,151,-1,N/A,,151,,38057,38057,,0
H2,2010,2010,2010,6,1,0,M,634,Qatar,QAT,752,Sweden,SWE,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,290,-1,N/A,,290,,77329,77329,,0
H2,2010,2010,2010,6,1,0,M,634,Qatar,QAT,124,Canada,CAN,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,145,-1,N/A,,145,,19696,19696,,0
H2,2010,2010,2010,6,1,0,M,634,Qatar,QAT,414,Kuwait,KWT,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,90,-1,N/A,,90,,726,726,,0
H2,2010,2010,2010,6,1,0,M,634,Qatar,QAT,757,Switzerland,CHE,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,627,-1,N/A,,627,,454407,454407,,0
H2,2010,2010,2010,6,1,0,M,634,Qatar,QAT,36,Australia,AUS,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,124,-1,N/A,,124,,5316,5316,,0
H2,2010,2010,2010,6,1,0,M,634,Qatar,QAT,818,Egypt,EGY,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,16,-1,N/A,,16,,99,99,,0
H2,2010,2010,2010,6,1,0,M,634,Qatar,QAT,56,Belgium,BEL,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,1342,-1,N/A,,1342,,193424,193424,,0
H2,2010,2010,2010,6,1,0,M,634,Qatar,QAT,528,Netherlands,NLD,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,2532,-1,N/A,,2532,,127837,127837,,0
H2,2010,2010,2010,6,1,0,M,634,Qatar,QAT,724,Spain,ESP,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,168,-1,N/A,,168,,56031,56031,,0
H2,2010,2010,2010,6,1,0,M,634,Qatar,QAT,410,Rep. of Korea,KOR,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,49,-1,N/A,,49,,10563,10563,,0
H2,2010,2010,2010,6,1,0,M,634,Qatar,QAT,392,Japan,JPN,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,2284,-1,N/A,,2284,,112015,112015,,0
H2,2010,2010,2010,6,1,0,M,634,Qatar,QAT,682,Saudi Arabia,SAU,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,519,-1,N/A,,519,,16491,16491,,0
H2,2010,2010,2010,6,1,0,M,634,Qatar,QAT,251,France,FRA,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,9967,-1,N/A,,9967,,470488,470488,,0
H2,2010,2010,2010,6,1,0,M,634,Qatar,QAT,380,Italy,ITA,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,1123,-1,N/A,,1123,,132336,132336,,0
H2,2010,2010,2010,6,1,0,M,634,Qatar,QAT,276,Germany,DEU,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,56677,-1,N/A,,56677,,2345576,2345576,,0
H2,2010,2010,2010,6,1,0,M,634,Qatar,QAT,826,United Kingdom,GBR,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,160502,-1,N/A,,160502,,2085032,2085032,,0
H2,2010,2010,2010,6,1,0,M,634,Qatar,QAT,784,United Arab Emirates,ARE,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,72,-1,N/A,,72,,40442,40442,,0
H2,2010,2010,2010,6,1,0,M,634,Qatar,QAT,300,Greece,GRC,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,3,-1,N/A,,3,,1032,1032,,0
H2,2010,2010,2010,6,1,0,M,634,Qatar,QAT,699,India,IND,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,2882,-1,N/A,,2882,,134615,134615,,0
H2,2010,2010,2010,6,1,0,M,634,Qatar,QAT,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,70546,-1,N/A,,70546,,6843231,6843231,,0
H2,2010,2010,2010,6,1,0,M,634,Qatar,QAT,156,China,CHN,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,4084,-1,N/A,,4084,,61836,61836,,0
H2,2010,2010,2010,6,1,0,M,634,Qatar,QAT,48,Bahrain,BHR,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,2,-1,N/A,,2,,48,48,,0
H2,2010,2010,2010,6,1,0,M,634,Qatar,QAT,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,349521,-1,N/A,,349521,,15236793,15236793,,0
H3,2011,2011,2011,6,1,0,RX,634,Qatar,QAT,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,1341,-1,N/A,,1341,,95040,,,0
H3,2011,2011,2011,6,1,0,RX,634,Qatar,QAT,56,Belgium,BEL,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,171,-1,N/A,,171,,442,,,0
H3,2011,2011,2011,6,1,0,RX,634,Qatar,QAT,156,China,CHN,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,72,-1,N/A,,72,,1050,,,0
H3,2011,2011,2011,6,1,0,RX,634,Qatar,QAT,276,Germany,DEU,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,3,-1,N/A,,3,,920,,,0
H3,2011,2011,2011,6,1,0,RX,634,Qatar,QAT,784,United Arab Emirates,ARE,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,1095,-1,N/A,,1095,,92627,,,0
H3,2011,2011,2011,6,1,0,X,634,Qatar,QAT,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,1341,-1,N/A,,1341,,95040,,95040,0
H3,2011,2011,2011,6,1,0,X,634,Qatar,QAT,56,Belgium,BEL,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,171,-1,N/A,,171,,442,,442,0
H3,2011,2011,2011,6,1,0,X,634,Qatar,QAT,156,China,CHN,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,72,-1,N/A,,72,,1050,,1050,0
H3,2011,2011,2011,6,1,0,X,634,Qatar,QAT,276,Germany,DEU,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,3,-1,N/A,,3,,920,,920,0
H3,2011,2011,2011,6,1,0,X,634,Qatar,QAT,784,United Arab Emirates,ARE,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,1095,-1,N/A,,1095,,92627,,92627,0
H3,2012,2012,2012,6,1,0,M,634,Qatar,QAT,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,281283,8,kg,281283.76,281283,0,20388614,20388614.015,,0
H3,2012,2012,2012,6,1,0,M,634,Qatar,QAT,36,Australia,AUS,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,1364,8,kg,1364.02,1364,0,60913,60913.546,,0
H3,2012,2012,2012,6,1,0,M,634,Qatar,QAT,40,Austria,AUT,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,5811,8,kg,5811.43,5811,0,288327,288327.371,,0
H3,2012,2012,2012,6,1,0,M,634,Qatar,QAT,56,Belgium,BEL,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,759,8,kg,759.22,759,0,169356,169356.839,,0
H3,2012,2012,2012,6,1,0,M,634,Qatar,QAT,76,Brazil,BRA,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,23,8,kg,23.6,23,0,531,531.623,,0
